electrical_capacity;energy_source_level_1;energy_source_level_2;energy_source_level_3;technology;data_source;nuts_1_region;nuts_2_region;nuts_3_region;lon;lat;municipality;municipality_code;postcode;address;federal_state;commissioning_date;decommissioning_date;voltage_level;eeg_id;dso;dso_id;tso
0.5;Renewable energy;Hydro;;Run-of-river;Amprion;DE2;DE27;DE27B;10.6416771;47.82168776;Biessenhofen;9777112.0;87640.0;;Bayern;1952-10-12;;medium voltage;;Vereinigte Wertach-Elektrizitätswerke GmbH;10000140.0;Amprion
0.045;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE23;DE237;12.42126332;49.64957166;Pleystein;9374147.0;92714.0;;Brandenburg;1952-11-13;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.054;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE23;DE237;11.83656469;49.68398017;Grafenwöhr;9374124.0;92655.0;;Brandenburg;1952-12-01;;medium voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.065;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE21;DE21F;11.75696598;47.75061207;Gmund;9182116.0;83703.0;;Brandenburg;1952-12-01;;low voltage;;Elektrizitätswerk Tegernsee Carl Miller KG;10000988.0;TenneT
0.225;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE21;DE21K;12.08116072;47.73089207;Brannenburg;9187120.0;83098.0;;Brandenburg;1952-12-31;;medium voltage;;Wendelsteinbahn Verteilnetz GmbH;10001691.0;TenneT
0.06;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE23;DE234;11.82439971;49.30878862;Hohenburg;9371129.0;92277.0;;Brandenburg;1953-01-01;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.022;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE23;DE237;12.3337219;49.62412251;;9374162.0;92648.0;;Brandenburg;1953-01-01;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.015;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE22;DE22B;12.40504418;48.8160663;;9278123.0;94333.0;;Brandenburg;1953-01-01;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.09;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE22;DE225;13.39953683;48.8494083;Grafenau;9272120.0;94481.0;;Brandenburg;1953-01-01;;medium voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.03;Renewable energy;Hydro;;Run-of-river;TenneT;DE7;DE73;DE737;9.979838342;51.1436622;;6636014.0;37287.0;;Hamburg;1953-01-01;;low voltage;;Stadtwerke Eschwege GmbH;10000668.0;TenneT
0.048;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE23;DE237;12.42571768;49.57269958;Moosbach;9374137.0;92709.0;;Brandenburg;1953-01-01;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.015;Renewable energy;Hydro;;Run-of-river;TransnetBW;DE1;DE13;DE134;8.078816837;48.34154775;;8317146.0;77736.0;;Baden-Württemberg;1953-01-01;;low voltage;;Überlandwerk Mittelbaden GmbH & Co. KG;10001904.0;TransnetBW
0.36;Renewable energy;Hydro;;Run-of-river;TransnetBW;DE1;DE11;DE11A;9.762847452;49.12496191;Schwäbisch Hall;8127076.0;74523.0;;Baden-Württemberg;1953-01-01;;medium voltage;;Stadtwerke Schwäbisch Hall GmbH;10000349.0;TransnetBW
0.7;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE21;DE217;11.37869133;48.26512721;Bergkirchen;9174113.0;85232.0;;Brandenburg;1953-01-01;;medium voltage;;Stadtwerke Dachau;10000755.0;TenneT
0.02;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE22;DE225;13.68841412;48.73028682;;9272129.0;94118.0;;Brandenburg;1953-01-05;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.47;Renewable energy;Hydro;;Run-of-river;Amprion;DEA;DEA1;DEA1A;7.277940442;51.23082501;Wuppertal;5124000.0;42399.0;;Nordrhein-Westfalen;1953-02-14;;low voltage;;WSW Netz GmbH;10001781.0;Amprion
0.03;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE21;DE21C;11.25271537;48.23530271;;9179134.0;82216.0;;Brandenburg;1953-02-21;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.018;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE21;DE21K;12.08116072;47.73089207;;9187120.0;83098.0;;Brandenburg;1953-06-01;;low voltage;;Wendelsteinbahn Verteilnetz GmbH;10001691.0;TenneT
0.19;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE21;DE21M;12.73916845;48.04629928;Tittmoning;9189152.0;84529.0;;Brandenburg;1953-12-01;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.1;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE22;DE221;12.09544345;48.5289299;Landshut;9261000.0;84034.0;;Brandenburg;1953-12-31;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.0184;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE23;DE237;12.3337219;49.62412251;;9374162.0;92648.0;;Brandenburg;1954-01-01;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.029;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE23;DE238;12.33220458;48.91390327;;9375201.0;93104.0;;Brandenburg;1954-01-01;;low voltage / medium voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.037;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE23;DE23A;12.03130095;49.83489415;Erbendorf;9377116.0;92681.0;;Brandenburg;1954-01-01;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.1;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE22;DE229;13.18344206;49.10452105;Bayerisch Eisenstein;9276115.0;94252.0;;Brandenburg;1954-01-01;;low voltage / medium voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.0365;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE23;DE239;12.24314295;49.20780579;Nittenau;9376149.0;93149.0;;Brandenburg;1954-01-01;;low voltage / medium voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.09;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE21;DE21M;12.67651744;47.80871639;Siegsdorf;9189145.0;83313.0;;Brandenburg;1954-01-02;;low voltage;;Elektrizitätsgenossenschaft Vogling & Angrenzer eG;10000782.0;TenneT
0.025;Renewable energy;Hydro;;Run-of-river;TenneT;DE9;DE91;DE918;9.507071214;51.68769686;;6633027.0;37194.0;;Hamburg;1954-01-21;;low voltage;;EAM Netz GmbH;10003990.0;TenneT
0.045;Renewable energy;Hydro;;Run-of-river;TransnetBW;DE1;DE14;DE148;10.02091654;47.8183064;Leutkirch;8436055.0;88299.0;;Baden-Württemberg;1954-04-01;;low voltage / medium voltage;;Netze BW GmbH;10000843.0;TransnetBW
0.038;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE23;DE235;12.85499264;49.30860992;Furth im Wald;9372126.0;93437.0;;Brandenburg;1954-05-01;;low voltage;;Stadtwerke Furth im Wald GmbH & Co. KG;10000554.0;TenneT
0.0099;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE23;DE238;11.98060799;49.14648001;;9375156.0;93183.0;;Brandenburg;1954-07-09;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.052;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE23;DE235;12.49052853;49.19502477;Roding;9372153.0;93426.0;;Brandenburg;1954-07-13;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.004;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE23;DE236;11.51371454;49.33851314;;9373153.0;92367.0;;Brandenburg;1954-07-28;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.0315;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE21;DE21K;12.08116072;47.73089207;Brannenburg;9187120.0;83098.0;;Brandenburg;1954-10-26;;low voltage;;Wendelsteinbahn Verteilnetz GmbH;10001691.0;TenneT
0.0141;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE23;DE239;12.45329033;49.49084455;;9376151.0;92526.0;;Brandenburg;1954-10-28;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.009;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE23;DE236;11.44743444;49.3509705;;9373113.0;92348.0;;Brandenburg;1954-11-05;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.075;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE23;DE239;12.33063318;49.38935837;Schwarzhofen;9376164.0;92447.0;;Brandenburg;1954-11-22;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.075;Renewable energy;Hydro;;Run-of-river;TransnetBW;DE1;DE11;DE11B;9.893239208;49.47318422;Elpersheim;8128126.0;97990.0;;Baden-Württemberg;1954-12-08;;low voltage / medium voltage;;Hermann Geuder e.K. Elektrizitätswerk;10000334.0;TransnetBW
0.3;Renewable energy;Hydro;;Run-of-river;TransnetBW;DE1;DE12;DE125;8.636777832;49.42730151;Heidelberg;8221000.0;69123.0;;Baden-Württemberg;1955-01-01;;medium voltage;;Stadtwerke Heidelberg Netze GmbH;10003223.0;TransnetBW
0.035;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE23;DE238;11.89776741;49.07524701;Laaber;9375162.0;93164.0;;Brandenburg;1955-01-01;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.09;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE23;DE235;12.88469107;49.16267052;Bad Kötzting;9372137.0;93444.0;;Brandenburg;1955-01-01;;low voltage / medium voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.058;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE23;DE237;12.15687994;49.8110398;Windischeschenbach;9374168.0;92670.0;;Brandenburg;1955-01-01;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.432;Renewable energy;Hydro;;Run-of-river;TransnetBW;DE1;DE11;DE11A;9.762847452;49.12496191;Schwäbisch Hall;8127076.0;74523.0;;Baden-Württemberg;1955-01-01;;medium voltage;;Stadtwerke Schwäbisch Hall GmbH;10000349.0;TransnetBW
0.2;Renewable energy;Hydro;;Run-of-river;TenneT;DE9;DE91;DE918;10.09869102;51.66014303;Katlenburg-Lindau - Katlenburg;3155007.0;37191.0;;Niedersachsen;1955-01-01;;low voltage;;Harz Energie Netz GmbH;10002813.0;TenneT
0.045;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE23;DE235;13.10920566;49.15834381;Lohberg;9372178.0;93470.0;;Brandenburg;1955-01-01;;low voltage;;EVU Späth e.K.;10001650.0;TenneT
0.0675;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE21;DE216;11.53476787;47.77289624;Bad Tölz;9173112.0;83646.0;;Brandenburg;1955-01-01;;low voltage / medium voltage;;Stadtwerke Bad Tölz GmbH;10001412.0;TenneT
0.62;Renewable energy;Hydro;;Run-of-river;Amprion;DE2;DE27;DE27C;10.59399679;48.00071431;Bad Wörishofen;9778116.0;86825.0;;Bayern;1955-01-06;;medium voltage;;Vereinigte Wertach-Elektrizitätswerke GmbH;10000140.0;Amprion
0.045;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE23;DE239;12.20378429;49.50145427;Pfreimd;9376153.0;92536.0;;Brandenburg;1955-02-14;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.01;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE23;DE236;11.84433458;49.22530870000001;;9373134.0;92366.0;;Brandenburg;1955-03-17;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.05;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE21;DE21M;12.4663824;47.71900735;Unterwössen;9189160.0;83246.0;;Brandenburg;1955-03-31;;low voltage;;Elektrizitätswerk Unterwössen Döllerer & Greimel Netz GmbH & Co. KG;10001313.0;TenneT
0.06;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE23;DE237;12.10051543;49.62244556;Etzenricht;9374119.0;92694.0;;Brandenburg;1955-05-11;;low voltage / medium voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.07;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE25;DE25C;11.00137038;48.8980375;Solnhofen;9577168.0;91807.0;;Brandenburg;1955-06-01;;low voltage;;N-ERGIE Netz GmbH;10001915.0;TenneT
0.011;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE23;DE234;11.68421761;49.36326802;;9371132.0;92280.0;;Brandenburg;1955-07-28;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.072;Renewable energy;Hydro;;Run-of-river;TransnetBW;DE1;DE14;DE146;9.776356288;48.18389102;Schemmerhofen;8426134.0;88433.0;;Baden-Württemberg;1955-08-10;;low voltage;;Netze BW GmbH;10000843.0;TransnetBW
0.011;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE26;DE263;9.96386274;49.82634188;;9663000.0;97078.0;;Brandenburg;1955-09-19;;low voltage;;Mainfranken Netze GmbH;10003071.0;TenneT
0.022;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE23;DE239;12.38472784;49.345465;;9376147.0;92431.0;;Brandenburg;1955-10-04;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.03;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE23;DE239;12.4174323;49.40927958;;9376122.0;92542.0;;Brandenburg;1955-10-12;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.03;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE23;DE234;11.82439971;49.30878862;;9371129.0;92277.0;;Brandenburg;1955-12-15;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.072;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE23;DE237;12.11502244;49.756207;Kirchendemenreuth;9374128.0;92665.0;;Brandenburg;1955-12-15;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.015;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE23;DE237;12.3337219;49.62412251;;9374162.0;92648.0;;Brandenburg;1955-12-28;;low voltage / medium voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.037;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE22;DE224;12.90662279;48.91490198;Bernried;9271116.0;94505.0;;Brandenburg;1955-12-31;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
5.0;Renewable energy;Hydro;;Run-of-river;TenneT;DE9;DE92;DE927;9.214201001;52.688852;Drakenburg;3256005.0;31623.0;;Niedersachsen;1956-01-01;;high voltage;;Avacon Netz GmbH;10010461.0;TenneT
0.048;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE22;DE22B;12.76436195;49.08100486;Rattenberg;9278178.0;94371.0;;Brandenburg;1956-01-01;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.13;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE21;DE21A;11.83751155;48.32439279;Schwaig;9177133.0;85445.0;;Brandenburg;1956-01-01;;medium voltage;;E-Werk Schweiger OHG;10000572.0;TenneT
0.054;Renewable energy;Hydro;;Run-of-river;TransnetBW;DE1;DE13;DE132;7.962248687;47.90916839;Oberried;8315084.0;79254.0;;Baden-Württemberg;1956-01-01;;low voltage;;bnNETZE GmbH;10003005.0;TransnetBW
0.045;Renewable energy;Hydro;;Run-of-river;TransnetBW;DE1;DE14;DE148;9.940381713;47.70131822;Argenbühl;8436094.0;88260.0;;Baden-Württemberg;1956-01-01;;low voltage / medium voltage;;Netze BW GmbH;10000843.0;TransnetBW
1.7;Renewable energy;Hydro;;Run-of-river;TransnetBW;DE1;DE11;DE117;9.217425436;49.14034307;Heilbronn;8121000.0;74072.0;;Baden-Württemberg;1956-01-01;;medium voltage;;NHF Netzgesellschaft Heilbronn-Franken mbH;10003031.0;TransnetBW
4.2;Renewable energy;Hydro;;Run-of-river;TransnetBW;DE1;DE11;DE115;9.24358272;48.91281353;Ludwigsburg;8118048.0;71642.0;;Baden-Württemberg;1956-01-01;;medium voltage;;Stadtwerke Ludwigsburg-Kornwestheim GmbH;10003102.0;TransnetBW
0.021;Renewable energy;Hydro;;Run-of-river;TenneT;DE7;DE73;DE736;8.80040306;51.18176151;;6635016.0;35104.0;;Hamburg;1956-01-01;;low voltage;;Energie Waldeck-Frankenberg GmbH;10000523.0;TenneT
0.055;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE23;DE235;12.87282724;49.2112635;Grafenwiesen;9372130.0;93479.0;;Brandenburg;1956-01-01;;low voltage / medium voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.011;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE22;DE225;13.38377802;48.90619416;;9272143.0;94566.0;;Brandenburg;1956-01-13;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.765;Renewable energy;Hydro;;Run-of-river;Amprion;DE2;DE27;DE272;10.62483932;47.88362047;Kaufbeuren;9762000.0;87600.0;;Bayern;1956-01-31;;medium voltage;;Vereinigte Wertach-Elektrizitätswerke GmbH;10000140.0;Amprion
0.045;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE22;DE226;11.85082279;48.76505085;Biburg;9273119.0;93354.0;;Brandenburg;1956-02-07;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.765;Renewable energy;Hydro;;Run-of-river;Amprion;DE2;DE27;DE272;10.62483932;47.88362047;Kaufbeuren;9762000.0;87600.0;;Bayern;1956-02-20;;medium voltage;;Vereinigte Wertach-Elektrizitätswerke GmbH;10000140.0;Amprion
0.1184;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE21;DE219;11.5063124;48.99821519;Beilngries;9176114.0;92339.0;;Brandenburg;1956-04-01;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.037;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE23;DE239;12.38472784;49.345465;Neunburg;9376147.0;92431.0;;Brandenburg;1956-04-04;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.026;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE23;DE234;11.82439971;49.30878862;;9371129.0;92277.0;;Brandenburg;1956-04-13;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.004;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE23;DE239;12.45329033;49.49084455;;9376151.0;92526.0;;Brandenburg;1956-04-25;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.011;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE22;DE22A;12.81311659;48.55735319;;9277111.0;94424.0;;Brandenburg;1956-05-07;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.0115;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE22;DE227;12.02147388;48.71378275;;9274176.0;84056.0;;Brandenburg;1956-05-23;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.0075;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE23;DE233;12.13162955;49.66818345;;9374160.0;92637.0;;Brandenburg;1956-06-02;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.0185;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE23;DE237;12.3337219;49.62412251;;9374162.0;92648.0;;Brandenburg;1956-06-06;;low voltage / medium voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.779;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE23;DE237;12.12204944;49.58438601;Luhe-Wildenau;9374133.0;92706.0;;Brandenburg;1956-06-12;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.08;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE23;DE234;11.82439971;49.30878862;Hohenburg;9371129.0;92277.0;;Brandenburg;1956-06-19;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.03;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE23;DE239;12.39316406;49.49684765;;9376171.0;92552.0;;Brandenburg;1956-06-28;;low voltage / medium voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.09;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE22;DE225;13.51754911;48.75563542;Röhrnbach;9272141.0;94133.0;;Brandenburg;1956-07-01;;low voltage / medium voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.045;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE22;DE225;13.35595893;48.77665605;Saldenburg;9272142.0;94163.0;;Brandenburg;1956-07-09;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.0105;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE23;DE235;12.94324082;49.31301206;;9372124.0;93458.0;;Brandenburg;1956-07-13;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.022;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE23;DE238;12.15319185;48.83229764;;9375196.0;84069.0;;Brandenburg;1956-07-27;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.014;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE23;DE235;12.85499264;49.30860992;;9372126.0;93437.0;;Brandenburg;1956-08-01;;low voltage;;Stadtwerke Furth im Wald GmbH & Co. KG;10000554.0;TenneT
0.011;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE23;DE236;11.51371454;49.33851314;;9373153.0;92367.0;;Brandenburg;1956-08-03;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.014;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE23;DE234;11.82439971;49.30878862;;9371129.0;92277.0;;Brandenburg;1956-08-03;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.026;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE21;DE21B;11.8069685;48.40710352;;9178140.0;85417.0;;Brandenburg;1956-08-16;;low voltage;;Überlandwerk Erding GmbH & Co. KG;10000167.0;TenneT
0.014;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE21;DE216;11.53476787;47.77289624;;9173112.0;83646.0;;Brandenburg;1956-08-22;;low voltage;;Stadtwerke Bad Tölz GmbH;10001412.0;TenneT
5.0;Renewable energy;Hydro;;Run-of-river;TenneT;DEA;DEA4;DEA46;9.039402535;52.40294472;Petershagen;5770028.0;32469.0;;Nordrhein-Westfalen;1956-09-05;;high voltage;;TenneT;10000260.0;TenneT
0.0075;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE23;DE237;12.26915484;49.58712689999999;;9374132.0;92705.0;;Brandenburg;1956-09-28;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.075;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE22;DE225;13.54457826;48.81355858;Freyung;9272118.0;94078.0;;Brandenburg;1956-10-01;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.0075;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE23;DE237;12.21171935;49.77327601;;9374150.0;92715.0;;Brandenburg;1956-10-01;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.022;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE23;DE239;12.38472784;49.345465;;9376147.0;92431.0;;Brandenburg;1956-10-23;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.65;Renewable energy;Hydro;;Run-of-river;Amprion;DEA;DEA5;DEA57;8.258901622;51.3465673;Meschede;5958032.0;59872.0;;Nordrhein-Westfalen;1956-11-01;;medium voltage;;Westnetz GmbH;10003764.0;Amprion
1.5;Renewable energy;Hydro;;Run-of-river;Amprion;DEA;DEA5;DEA57;8.258901622;51.3465673;Meschede;5958032.0;59872.0;;Nordrhein-Westfalen;1956-11-01;;medium voltage;;Westnetz GmbH;10003764.0;Amprion
0.0115;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE22;DE229;12.91673503;49.09257952;;9276144.0;94234.0;;Brandenburg;1956-11-12;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.0075;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE23;DE236;11.44743444;49.3509705;;9373113.0;92348.0;;Brandenburg;1956-11-23;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
1.0;Renewable energy;Hydro;;Run-of-river;50Hertz;DED;DED4;DED43;12.9779191;50.99245131;Kriebstein;14522300.0;9648.0;;Sachsen;1956-12-01;;medium voltage;;Mitteldeutsche Netzgesellschaft Strom mbH;10001645.0;50Hertz
0.011;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE23;DE237;12.42571768;49.57269958;;9374137.0;92709.0;;Brandenburg;1956-12-18;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.09;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE23;DE237;12.12204944;49.58438601;Luhe-Wildenau;9374133.0;92706.0;;Brandenburg;1956-12-19;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.012;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE23;DE236;11.58344833;49.36214538;;9373140.0;92283.0;;Brandenburg;1957-01-18;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.0624;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE22;DE224;13.09568484;48.80922239;Auerbach;9271113.0;94530.0;;Brandenburg;1957-01-30;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.012;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE23;DE239;12.50538515;49.43379041;;9376178.0;92559.0;;Brandenburg;1957-01-30;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.022;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE23;DE238;12.17216649;49.07324671;;9375208.0;93173.0;;Brandenburg;1957-02-05;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.008;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE23;DE237;12.42571768;49.57269958;;9374137.0;92709.0;;Brandenburg;1957-02-18;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
0.032;Renewable energy;Hydro;;Run-of-river;TenneT;DE2;DE23;DE237;12.26915484;49.58712689999999;Leuchtenberg;9374132.0;92705.0;;Brandenburg;1957-03-01;;low voltage;;Bayernwerk Netz GmbH;10001041.0;TenneT
